omp_customer_organization_id,omp_order_date,omp_order_total_base
C006-C&DTE,9/12/2023 0:00,4484.2
C006-C&DTE,9/12/2023 0:00,191.5
F022-F&D,9/12/2023 0:00,175.72
F022-F&D,9/12/2023 0:00,2076.4
F022-F&D,9/12/2023 0:00,341.1
M026-MIURA,9/12/2023 0:00,12312.8
M026-MIURA,9/12/2023 0:00,6132.4
M026-MIURA,9/12/2023 0:00,417.2
M026-MIURA,9/12/2023 0:00,908.8
M026-MIURA,9/12/2023 0:00,941.99
M026-MIURA,9/12/2023 0:00,3679.44
M026-MIURA,9/12/2023 0:00,2648.08
M030-MORGO,9/12/2023 0:00,4391
M030-MORGO,9/12/2023 0:00,2245.5
M030-MORGO,9/12/2023 0:00,17596.6
M030-MORGO,9/12/2023 0:00,813.6
M030-MORGO,9/12/2023 0:00,14963.2
M030-MORGO,9/12/2023 0:00,481.6
M030-MORGO,9/12/2023 0:00,5850.6
M030-MORGO,9/12/2023 0:00,280
M030-MORGO,9/12/2023 0:00,3159.8
M030-MORGO,9/12/2023 0:00,3136.5
M030-MORGO,9/12/2023 0:00,2085
M030-MORGO,9/12/2023 0:00,4101.4
M030-MORGO,9/12/2023 0:00,2220
M030-MORGO,9/12/2023 0:00,4675.4
M030-MORGO,9/12/2023 0:00,3007
M030-MORGO,9/12/2023 0:00,7230
M030-MORGO,9/12/2023 0:00,216
M030-MORGO,9/12/2023 0:00,1946
M030-MORGO,9/12/2023 0:00,1531.6
M030-MORGO,9/12/2023 0:00,1805.6
M030-MORGO,9/12/2023 0:00,1632.2
M030-MORGO,9/12/2023 0:00,4616.7
M030-MORGO,9/12/2023 0:00,18676.4
M030-MORGO,9/12/2023 0:00,7005
M030-MORGO,9/12/2023 0:00,2927.4
M030-MORGO,9/12/2023 0:00,1825.2
M030-MORGO,9/12/2023 0:00,10122.8
M030-MORGO,9/12/2023 0:00,799.4
M030-MORGO,9/12/2023 0:00,11900
M030-MORGO,9/12/2023 0:00,1641
M030-MORGO,9/12/2023 0:00,688.3
M030-MORGO,9/12/2023 0:00,2835.8
M030-MORGO,9/12/2023 0:00,412.8
M030-MORGO,9/12/2023 0:00,366
M030-MORGO,9/12/2023 0:00,22312.5
N012-NICHF,9/12/2023 0:00,908.9
A053-AIRMA,9/13/2023 0:00,130
F022-F&D,9/13/2023 0:00,1038.2
P014-PRMPT,9/13/2023 0:00,2792.2
S038-STLKI,9/13/2023 0:00,2060
A045-AFS,9/14/2023 0:00,25700
D011-DAIKI,9/14/2023 0:00,4286.5
F022-F&D,9/14/2023 0:00,375
H030-HARCO,9/14/2023 0:00,114.35
L005-LBGSY,9/14/2023 0:00,964.5
M030-MORGO,9/14/2023 0:00,11145.6
M030-MORGO,9/14/2023 0:00,208.5
M030-MORGO,9/14/2023 0:00,4939.3
M030-MORGO,9/14/2023 0:00,11754.6
M045-MILLE,9/14/2023 0:00,3960.2
S038-STLKI,9/14/2023 0:00,10613.42
S038-STLKI,9/14/2023 0:00,604
S038-STLKI,9/14/2023 0:00,1024
S038-STLKI,9/14/2023 0:00,64562.4
S038-STLKI,9/14/2023 0:00,67247.4
S046-SPOC,9/14/2023 0:00,10317.06
S046-SPOC,9/14/2023 0:00,376.68
S046-SPOC,9/14/2023 0:00,407
S046-SPOC,9/14/2023 0:00,9089
T049-TRU-C,9/14/2023 0:00,7132.9
W007-WAHSE,9/14/2023 0:00,10400
A050-ALLVA,9/15/2023 0:00,13479
F022-F&D,9/15/2023 0:00,358.06
F022-F&D,9/15/2023 0:00,119.8
M030-MORGO,9/15/2023 0:00,1006.5
M030-MORGO,9/15/2023 0:00,1083.5
S002-SREIL,9/15/2023 0:00,3231.6
S002-SREIL,9/15/2023 0:00,6566.96
S038-STLKI,9/15/2023 0:00,3324
S038-STLKI,9/15/2023 0:00,952
V007-VNDRL,9/15/2023 0:00,33481.19
V007-VNDRL,9/15/2023 0:00,9725.93
V007-VNDRL,9/15/2023 0:00,129.95
V007-VNDRL,9/15/2023 0:00,11361.65
V007-VNDRL,9/15/2023 0:00,5266.09
V007-VNDRL,9/15/2023 0:00,941.36
V007-VNDRL,9/15/2023 0:00,6982.51
V007-VNDRL,9/15/2023 0:00,15069.55
F015-FORDM,9/18/2023 0:00,1130
H026-HUSSM,9/18/2023 0:00,3979
K007-KENWO,9/18/2023 0:00,880
M030-MORGO,9/18/2023 0:00,2022
M030-MORGO,9/18/2023 0:00,11456.8
M030-MORGO,9/18/2023 0:00,183
M030-MORGO,9/18/2023 0:00,1807
M030-MORGO,9/18/2023 0:00,230.4
R024-RAINB,9/18/2023 0:00,3646.08
S002-SREIL,9/18/2023 0:00,6099.1
S002-SREIL,9/18/2023 0:00,991.68
S002-SREIL,9/18/2023 0:00,4356.5
S002-SREIL,9/18/2023 0:00,3794.91
S002-SREIL,9/18/2023 0:00,198.6
S046-SPOC,9/18/2023 0:00,1220.6
W007-WAHSE,9/18/2023 0:00,912
A045-AFS,9/19/2023 0:00,157.3
C040-CTSNK,9/19/2023 0:00,9366.48
F022-F&D,9/19/2023 0:00,263.58
M026-MIURA,9/19/2023 0:00,1626.6
M026-MIURA,9/19/2023 0:00,896.8
M026-MIURA,9/19/2023 0:00,66.6
M026-MIURA,9/19/2023 0:00,2288.7
M026-MIURA,9/19/2023 0:00,101.8
M026-MIURA,9/19/2023 0:00,568.4
M026-MIURA,9/19/2023 0:00,682.08
M026-MIURA,9/19/2023 0:00,417.2
M026-MIURA,9/19/2023 0:00,7576.2
M026-MIURA,9/19/2023 0:00,1556.6
M026-MIURA,9/19/2023 0:00,250
M026-MIURA,9/19/2023 0:00,396.08
M030-MORGO,9/19/2023 0:00,678
C006-C&DTE,9/20/2023 0:00,210.7
C006-C&DTE,9/20/2023 0:00,876.4
C006-C&DTE,9/20/2023 0:00,1077.6
F022-F&D,9/20/2023 0:00,41626.6
M044-MCFAB,9/20/2023 0:00,984
S025-SAKAI,9/20/2023 0:00,912.12
S038-STLKI,9/20/2023 0:00,8257.4
S038-STLKI,9/20/2023 0:00,31692.43
S038-STLKI,9/20/2023 0:00,2820
V007-VNDRL,9/20/2023 0:00,975.84
V007-VNDRL,9/20/2023 0:00,470.36
V007-VNDRL,9/20/2023 0:00,1654.22
V007-VNDRL,9/20/2023 0:00,994.04
V007-VNDRL,9/20/2023 0:00,1261.04
V007-VNDRL,9/20/2023 0:00,80.92
V007-VNDRL,9/20/2023 0:00,1383.5
V007-VNDRL,9/20/2023 0:00,4231.46
Y002-YNGTC,9/20/2023 0:00,60995.85
C006-C&DTE,9/21/2023 0:00,1366.57
C006-C&DTE,9/21/2023 0:00,744.2
C006-C&DTE,9/21/2023 0:00,1267.9
F022-F&D,9/21/2023 0:00,8305.6
M030-MORGO,9/21/2023 0:00,240
M030-MORGO,9/21/2023 0:00,5203.2
M030-MORGO,9/21/2023 0:00,6418.5
M030-MORGO,9/21/2023 0:00,1668
M030-MORGO,9/21/2023 0:00,732
M030-MORGO,9/21/2023 0:00,1389.5
M030-MORGO,9/21/2023 0:00,438
M030-MORGO,9/21/2023 0:00,28963.2
M030-MORGO,9/21/2023 0:00,1028
N012-NICHF,9/21/2023 0:00,0
S001-SISKI,9/21/2023 0:00,1675
S002-SREIL,9/21/2023 0:00,8293.87
S039-SMI,9/21/2023 0:00,3144.5
V007-VNDRL,9/21/2023 0:00,1899.92
V007-VNDRL,9/21/2023 0:00,2249
A053-AIRMA,9/22/2023 0:00,5184.06
F022-F&D,9/22/2023 0:00,113.7
F022-F&D,9/22/2023 0:00,45629.4
H026-HUSSM,9/22/2023 0:00,12313.85
M030-MORGO,9/22/2023 0:00,17596.6
S046-SPOC,9/22/2023 0:00,229.22
F022-F&D,9/25/2023 0:00,568.5
S002-SREIL,9/25/2023 0:00,177.2
S002-SREIL,9/25/2023 0:00,2369.1
S002-SREIL,9/25/2023 0:00,2801.9
Y001-YOKOG,9/25/2023 0:00,1809
C006-C&DTE,9/26/2023 0:00,2673.45
C006-C&DTE,9/26/2023 0:00,312
F022-F&D,9/26/2023 0:00,45854.4
F022-F&D,9/26/2023 0:00,4152.8
M026-MIURA,9/26/2023 0:00,558.8
M030-MORGO,9/26/2023 0:00,1432.5
R029-RUSTI,9/26/2023 0:00,900
S046-SPOC,9/26/2023 0:00,442.24
Y002-YNGTC,9/26/2023 0:00,8538.15
D011-DAIKI,9/27/2023 0:00,5726
M030-MORGO,9/27/2023 0:00,93.44
R024-RAINB,9/27/2023 0:00,262.74
S038-STLKI,9/27/2023 0:00,972.5
S038-STLKI,9/27/2023 0:00,138.08
S038-STLKI,9/27/2023 0:00,13157.82
S038-STLKI,9/27/2023 0:00,12422.94
S038-STLKI,9/27/2023 0:00,1156.75
S046-SPOC,9/27/2023 0:00,988.5
B025-BANKP,9/28/2023 0:00,819.3
B025-BANKP,9/28/2023 0:00,1310.5
M030-MORGO,9/28/2023 0:00,127
S028-SAWTR,9/28/2023 0:00,2210
S038-STLKI,9/28/2023 0:00,1325.76
S038-STLKI,9/28/2023 0:00,666
S038-STLKI,9/28/2023 0:00,917.5
S046-SPOC,9/28/2023 0:00,753.36
V007-VNDRL,9/28/2023 0:00,0
Y002-YNGTC,9/28/2023 0:00,104070.6
F022-F&D,9/29/2023 0:00,795.9
F022-F&D,9/29/2023 0:00,182.34
F022-F&D,9/29/2023 0:00,2076.4
F022-F&D,9/29/2023 0:00,34.11
F022-F&D,9/29/2023 0:00,153.7
H026-HUSSM,9/29/2023 0:00,7764.5
K006-K&R,9/29/2023 0:00,10790
M026-MIURA,9/29/2023 0:00,297.44
M026-MIURA,9/29/2023 0:00,221.6
M026-MIURA,9/29/2023 0:00,1118.32
M030-MORGO,9/29/2023 0:00,1862.6
M030-MORGO,9/29/2023 0:00,935
S046-SPOC,9/29/2023 0:00,185.4
S046-SPOC,9/29/2023 0:00,446.2
V007-VNDRL,9/29/2023 0:00,1745.61
V007-VNDRL,9/29/2023 0:00,2027.16
F022-F&D,10/2/2023 0:00,227.4
F022-F&D,10/2/2023 0:00,2515.7
M030-MORGO,10/2/2023 0:00,3175
M030-MORGO,10/2/2023 0:00,3900
M030-MORGO,10/2/2023 0:00,1265
M030-MORGO,10/2/2023 0:00,1245
M030-MORGO,10/2/2023 0:00,1017
S002-SREIL,10/2/2023 0:00,3686.6
S002-SREIL,10/2/2023 0:00,472.8
S002-SREIL,10/2/2023 0:00,3161
S038-STLKI,10/2/2023 0:00,18788.15
Y002-YNGTC,10/2/2023 0:00,9963
Y002-YNGTC,10/2/2023 0:00,2177.6
Y002-YNGTC,10/2/2023 0:00,5053.35
A053-AIRMA,10/3/2023 0:00,779.25
C057-CAGES,10/3/2023 0:00,0
C060-CREA,10/3/2023 0:00,942
F022-F&D,10/3/2023 0:00,2076.4
F022-F&D,10/3/2023 0:00,119.8
M026-MIURA,10/3/2023 0:00,374
M030-MORGO,10/3/2023 0:00,1245
M030-MORGO,10/3/2023 0:00,16312.8
M030-MORGO,10/3/2023 0:00,2680
M030-MORGO,10/3/2023 0:00,2490
S046-SPOC,10/3/2023 0:00,588.67
S046-SPOC,10/3/2023 0:00,2920.2
S046-SPOC,10/3/2023 0:00,52
S046-SPOC,10/3/2023 0:00,9114.3
M030-MORGO,10/4/2023 0:00,3175
M030-MORGO,10/4/2023 0:00,3310
M030-MORGO,10/4/2023 0:00,2680
M030-MORGO,10/4/2023 0:00,3782.5
M030-MORGO,10/4/2023 0:00,3835.2
M030-MORGO,10/4/2023 0:00,2895
M030-MORGO,10/4/2023 0:00,1210
M030-MORGO,10/4/2023 0:00,2475
A045-AFS,10/5/2023 0:00,15090.14
A050-ALLVA,10/5/2023 0:00,5652.88
C006-C&DTE,10/5/2023 0:00,514.5
C006-C&DTE,10/5/2023 0:00,1957.55
M040-MORRI,10/5/2023 0:00,1889.2
S038-STLKI,10/5/2023 0:00,2186.5
U013-ULTIM,10/5/2023 0:00,23383.5
C060-CREA,10/6/2023 0:00,52.62
C060-CREA,10/6/2023 0:00,18026
H026-HUSSM,10/6/2023 0:00,3573
H031-HYPER,10/6/2023 0:00,1017.9
M030-MORGO,10/6/2023 0:00,450
M030-MORGO,10/6/2023 0:00,192
M030-MORGO,10/6/2023 0:00,1261
M030-MORGO,10/6/2023 0:00,371
M030-MORGO,10/6/2023 0:00,247
M030-MORGO,10/6/2023 0:00,577
M030-MORGO,10/6/2023 0:00,313
M030-MORGO,10/6/2023 0:00,2098
M030-MORGO,10/6/2023 0:00,367
M030-MORGO,10/6/2023 0:00,690
S002-SREIL,10/6/2023 0:00,183.5
S046-SPOC,10/6/2023 0:00,198.96
S046-SPOC,10/6/2023 0:00,95.1
S046-SPOC,10/6/2023 0:00,9741
T042-TRIAN,10/6/2023 0:00,353.88
V007-VNDRL,10/6/2023 0:00,54.8
M030-MORGO,10/9/2023 0:00,300
M030-MORGO,10/9/2023 0:00,204
M030-MORGO,10/9/2023 0:00,1169
M030-MORGO,10/9/2023 0:00,856
M030-MORGO,10/9/2023 0:00,371
M030-MORGO,10/9/2023 0:00,535
M030-MORGO,10/9/2023 0:00,729
M030-MORGO,10/9/2023 0:00,247
M030-MORGO,10/9/2023 0:00,776
M030-MORGO,10/9/2023 0:00,227
M030-MORGO,10/9/2023 0:00,613
M030-MORGO,10/9/2023 0:00,984
M030-MORGO,10/9/2023 0:00,1439
M030-MORGO,10/9/2023 0:00,1082
M030-MORGO,10/9/2023 0:00,557
M030-MORGO,10/9/2023 0:00,314
M030-MORGO,10/9/2023 0:00,2098
M030-MORGO,10/9/2023 0:00,254
M030-MORGO,10/9/2023 0:00,705
M030-MORGO,10/9/2023 0:00,818
M030-MORGO,10/9/2023 0:00,308
M030-MORGO,10/9/2023 0:00,367
M030-MORGO,10/9/2023 0:00,217
M030-MORGO,10/9/2023 0:00,768
M030-MORGO,10/9/2023 0:00,577
M030-MORGO,10/9/2023 0:00,1261
M030-MORGO,10/9/2023 0:00,255
M030-MORGO,10/9/2023 0:00,313
M030-MORGO,10/9/2023 0:00,952
S038-STLKI,10/9/2023 0:00,5919
C054,10/10/2023 0:00,311.3
C060-CREA,10/10/2023 0:00,0
C060-CREA,10/10/2023 0:00,4494
M030-MORGO,10/10/2023 0:00,247
M030-MORGO,10/10/2023 0:00,1439
M030-MORGO,10/10/2023 0:00,314
M030-MORGO,10/10/2023 0:00,1169
M030-MORGO,10/10/2023 0:00,255
M030-MORGO,10/10/2023 0:00,300
M030-MORGO,10/10/2023 0:00,776
M030-MORGO,10/10/2023 0:00,535
M030-MORGO,10/10/2023 0:00,227
M030-MORGO,10/10/2023 0:00,254
M030-MORGO,10/10/2023 0:00,217
S038-STLKI,10/10/2023 0:00,10250
S038-STLKI,10/10/2023 0:00,12044.88
S038-STLKI,10/10/2023 0:00,7369.62
S038-STLKI,10/10/2023 0:00,1764.5
A038-ADVST,10/11/2023 0:00,1477.7
A045-AFS,10/11/2023 0:00,10637.5
A045-AFS,10/11/2023 0:00,3330
C026-CRDM,10/11/2023 0:00,2168.25
L005-LBGSY,10/11/2023 0:00,5283.2
M026-MIURA,10/11/2023 0:00,461.76
M026-MIURA,10/11/2023 0:00,2288.7
M026-MIURA,10/11/2023 0:00,133
M026-MIURA,10/11/2023 0:00,637.6
M026-MIURA,10/11/2023 0:00,1510.08
M026-MIURA,10/11/2023 0:00,226.8
M026-MIURA,10/11/2023 0:00,1480.14
M030-MORGO,10/11/2023 0:00,628.32
M030-MORGO,10/11/2023 0:00,974.67
M030-MORGO,10/11/2023 0:00,1759
M030-MORGO,10/11/2023 0:00,1226.36
M030-MORGO,10/11/2023 0:00,720
M030-MORGO,10/11/2023 0:00,2333.76
M030-MORGO,10/11/2023 0:00,507.4
N012-NICHF,10/11/2023 0:00,538.5
R024-RAINB,10/11/2023 0:00,4134.6
C006-C&DTE,10/12/2023 0:00,1048.73
C006-C&DTE,10/12/2023 0:00,2262.2
C006-C&DTE,10/12/2023 0:00,0
C006-C&DTE,10/12/2023 0:00,441.75
F022-F&D,10/12/2023 0:00,121.56
H026-HUSSM,10/12/2023 0:00,5235.6
K016-KELVI,10/12/2023 0:00,555
M026-MIURA,10/12/2023 0:00,844.9
M030-MORGO,10/12/2023 0:00,690
M030-MORGO,10/12/2023 0:00,750
M040-MORRI,10/12/2023 0:00,381.76
N016-NANOL,10/12/2023 0:00,8230
S039-SMI,10/12/2023 0:00,3309.24
S039-SMI,10/12/2023 0:00,3610.08
S046-SPOC,10/12/2023 0:00,16.64
S046-SPOC,10/12/2023 0:00,99.84
V009-VERME,10/12/2023 0:00,422
Y002-YNGTC,10/12/2023 0:00,3386.4
S038-STLKI,10/13/2023 0:00,214
F022-F&D,10/16/2023 0:00,8305.6
F022-F&D,10/16/2023 0:00,1350
F022-F&D,10/16/2023 0:00,59.9
L005-LBGSY,10/16/2023 0:00,1724
M030-MORGO,10/16/2023 0:00,375
M030-MORGO,10/16/2023 0:00,17.53
M040-MORRI,10/16/2023 0:00,1853
S002-SREIL,10/16/2023 0:00,75.5
S002-SREIL,10/16/2023 0:00,2929.2
S002-SREIL,10/16/2023 0:00,991.68
S002-SREIL,10/16/2023 0:00,172.6
S002-SREIL,10/16/2023 0:00,93.26
S046-SPOC,10/16/2023 0:00,4957.5
Y002-YNGTC,10/16/2023 0:00,1230.32
H034-HTMX,10/17/2023 0:00,455.85
K005-KGMFG,10/17/2023 0:00,9725.41
M026-MIURA,10/17/2023 0:00,1118.7
M026-MIURA,10/17/2023 0:00,272.8
M026-MIURA,10/17/2023 0:00,745.8
M026-MIURA,10/17/2023 0:00,458.6
M026-MIURA,10/17/2023 0:00,1096.8
M026-MIURA,10/17/2023 0:00,2288.7
M026-MIURA,10/17/2023 0:00,350.5
M026-MIURA,10/17/2023 0:00,286.8
M030-MORGO,10/17/2023 0:00,2566.2
M030-MORGO,10/17/2023 0:00,1818
M030-MORGO,10/17/2023 0:00,43.6
M030-MORGO,10/17/2023 0:00,3192.66
M030-MORGO,10/17/2023 0:00,1686.1
M030-MORGO,10/17/2023 0:00,916.5
M030-MORGO,10/17/2023 0:00,375
M030-MORGO,10/17/2023 0:00,72.96
S046-SPOC,10/17/2023 0:00,22.12
S046-SPOC,10/17/2023 0:00,187.31
S046-SPOC,10/17/2023 0:00,4376.85
S046-SPOC,10/17/2023 0:00,88.48
S046-SPOC,10/17/2023 0:00,12112.4
V007-VNDRL,10/17/2023 0:00,1297.56
V007-VNDRL,10/17/2023 0:00,223.28
Y002-YNGTC,10/17/2023 0:00,1485
F022-F&D,10/18/2023 0:00,375
F022-F&D,10/18/2023 0:00,119.8
M040-MORRI,10/18/2023 0:00,1199
Y002-YNGTC,10/18/2023 0:00,60995.85
B025-BANKP,10/19/2023 0:00,979.5
C057-CAGES,10/19/2023 0:00,0
F022-F&D,10/19/2023 0:00,750
M026-MIURA,10/19/2023 0:00,12312.8
M030-MORGO,10/19/2023 0:00,403.5
M030-MORGO,10/19/2023 0:00,253.66
M030-MORGO,10/19/2023 0:00,1121
M030-MORGO,10/19/2023 0:00,1596
M030-MORGO,10/19/2023 0:00,2513.28
M030-MORGO,10/19/2023 0:00,564
M030-MORGO,10/19/2023 0:00,238.5
M030-MORGO,10/19/2023 0:00,2337
M030-MORGO,10/19/2023 0:00,217.5
R024-RAINB,10/19/2023 0:00,3152.88
S002-SREIL,10/19/2023 0:00,5311.9
S038-STLKI,10/19/2023 0:00,117.8
S038-STLKI,10/19/2023 0:00,2766
S039-SMI,10/19/2023 0:00,750
S046-SPOC,10/19/2023 0:00,3648.32
S046-SPOC,10/19/2023 0:00,605
S046-SPOC,10/19/2023 0:00,1815
F022-F&D,10/20/2023 0:00,1038.2
F022-F&D,10/20/2023 0:00,89.85
F022-F&D,10/20/2023 0:00,26065.4
F022-F&D,10/20/2023 0:00,59.9
K007-KENWO,10/20/2023 0:00,4260.27
M040-MORRI,10/20/2023 0:00,4557.98
S002-SREIL,10/20/2023 0:00,594.6
S002-SREIL,10/20/2023 0:00,2351.72
S002-SREIL,10/20/2023 0:00,1508
Y002-YNGTC,10/20/2023 0:00,8517.3
Y002-YNGTC,10/20/2023 0:00,3783.65
Y002-YNGTC,10/20/2023 0:00,111422.75
Y002-YNGTC,10/20/2023 0:00,222.25
Y002-YNGTC,10/20/2023 0:00,96784.16
A001-AIRTE,10/23/2023 0:00,1068
F022-F&D,10/23/2023 0:00,2076.4
F022-F&D,10/23/2023 0:00,607.8
L005-LBGSY,10/23/2023 0:00,1392
M030-MORGO,10/23/2023 0:00,3166.8
M030-MORGO,10/23/2023 0:00,219.07
M030-MORGO,10/23/2023 0:00,1258.6
M040-MORRI,10/23/2023 0:00,461.2
S002-SREIL,10/23/2023 0:00,4507.6
S025-SAKAI,10/23/2023 0:00,11258.82
S025-SAKAI,10/23/2023 0:00,644.4
S025-SAKAI,10/23/2023 0:00,11102.33
S038-STLKI,10/23/2023 0:00,2766
S038-STLKI,10/23/2023 0:00,5776
Y002-YNGTC,10/23/2023 0:00,82090.7
H026-HUSSM,10/24/2023 0:00,10955.8
M030-MORGO,10/24/2023 0:00,403.5
M030-MORGO,10/24/2023 0:00,238.5
M030-MORGO,10/24/2023 0:00,2337
M030-MORGO,10/24/2023 0:00,217.5
M030-MORGO,10/24/2023 0:00,1596
S025-SAKAI,10/24/2023 0:00,7558.25
S025-SAKAI,10/24/2023 0:00,685.88
S025-SAKAI,10/24/2023 0:00,4598.74
S046-SPOC,10/24/2023 0:00,27.98
S046-SPOC,10/24/2023 0:00,309.74
C060-CREA,10/25/2023 0:00,9425
K016-KELVI,10/25/2023 0:00,1316.16
L005-LBGSY,10/25/2023 0:00,1998.8
M026-MIURA,10/25/2023 0:00,2999.6
M026-MIURA,10/25/2023 0:00,645.2
M030-MORGO,10/25/2023 0:00,834
M030-MORGO,10/25/2023 0:00,11844.6
M030-MORGO,10/25/2023 0:00,347.06
S038-STLKI,10/25/2023 0:00,19340
S038-STLKI,10/25/2023 0:00,3466.26
S039-SMI,10/25/2023 0:00,3144.5
S046-SPOC,10/25/2023 0:00,2449.37
S046-SPOC,10/25/2023 0:00,279.8
S046-SPOC,10/25/2023 0:00,5840.4
V008-VT&M,10/25/2023 0:00,7.9
W004-WESLE,10/25/2023 0:00,274.1
A053-AIRMA,10/26/2023 0:00,8.63
B032-,10/26/2023 0:00,4485
F022-F&D,10/26/2023 0:00,511.65
M026-MIURA,10/26/2023 0:00,265.8
M026-MIURA,10/26/2023 0:00,662.16
M026-MIURA,10/26/2023 0:00,1103.6
M030-MORGO,10/26/2023 0:00,1414.05
M030-MORGO,10/26/2023 0:00,3213.75
M030-MORGO,10/26/2023 0:00,1283.04
M030-MORGO,10/26/2023 0:00,444.15
M030-MORGO,10/26/2023 0:00,507.4
M030-MORGO,10/26/2023 0:00,1198.08
M030-MORGO,10/26/2023 0:00,197.6
M030-MORGO,10/26/2023 0:00,360
M030-MORGO,10/26/2023 0:00,1678.4
M030-MORGO,10/26/2023 0:00,787.2
M030-MORGO,10/26/2023 0:00,974.67
M030-MORGO,10/26/2023 0:00,865.6
M030-MORGO,10/26/2023 0:00,742.56
M030-MORGO,10/26/2023 0:00,1242.65
M030-MORGO,10/26/2023 0:00,203.2
M030-MORGO,10/26/2023 0:00,1481.88
M040-MORRI,10/26/2023 0:00,2557
M040-MORRI,10/26/2023 0:00,505.08
N012-NICHF,10/26/2023 0:00,1200
N020-NEXT,10/26/2023 0:00,2189.2
S038-STLKI,10/26/2023 0:00,20.82
M026-MIURA,10/27/2023 0:00,483.4
M026-MIURA,10/27/2023 0:00,966.8
N012-NICHF,10/27/2023 0:00,538.5
S002-SREIL,10/27/2023 0:00,1155.84
S046-SPOC,10/27/2023 0:00,1005.6
S046-SPOC,10/27/2023 0:00,229.5
A050-ALLVA,10/30/2023 0:00,13479
F022-F&D,10/30/2023 0:00,341.1
F022-F&D,10/30/2023 0:00,364.68
H030-HARCO,10/30/2023 0:00,376.68
K016-KELVI,10/30/2023 0:00,612.94
K016-KELVI,10/30/2023 0:00,543.72
M029-MHF,10/30/2023 0:00,558.6
M029-MHF,10/30/2023 0:00,10432.8
M030-MORGO,10/30/2023 0:00,2950.5
M030-MORGO,10/30/2023 0:00,2671.5
M030-MORGO,10/30/2023 0:00,260.78
M030-MORGO,10/30/2023 0:00,4632
M030-MORGO,10/30/2023 0:00,1389.6
M030-MORGO,10/30/2023 0:00,0
M030-MORGO,10/30/2023 0:00,8447.52
M030-MORGO,10/30/2023 0:00,953
M030-MORGO,10/30/2023 0:00,3474
M030-MORGO,10/30/2023 0:00,1513.2
M040-MORRI,10/30/2023 0:00,0
S002-SREIL,10/30/2023 0:00,21399.7
S002-SREIL,10/30/2023 0:00,0
S028-SAWTR,10/30/2023 0:00,9246
S038-STLKI,10/30/2023 0:00,2280
S038-STLKI,10/30/2023 0:00,4524.72
A053-AIRMA,10/31/2023 0:00,450.42
C006-C&DTE,10/31/2023 0:00,252.84
C006-C&DTE,10/31/2023 0:00,112.95
C006-C&DTE,10/31/2023 0:00,0
C006-C&DTE,10/31/2023 0:00,1725.07
D011-DAIKI,10/31/2023 0:00,5726
F022-F&D,10/31/2023 0:00,300
K007-KENWO,10/31/2023 0:00,2910
M026-MIURA,10/31/2023 0:00,9027.6
M030-MORGO,10/31/2023 0:00,102.92
M030-MORGO,10/31/2023 0:00,21900.6
M030-MORGO,10/31/2023 0:00,11429
S025-SAKAI,10/31/2023 0:00,11234.25
S046-SPOC,10/31/2023 0:00,864
S046-SPOC,10/31/2023 0:00,0
S046-SPOC,10/31/2023 0:00,817.62
F022-F&D,11/1/2023 0:00,29.95
H026-HUSSM,11/1/2023 0:00,8062.25
M030-MORGO,11/1/2023 0:00,8348.36
M030-MORGO,11/1/2023 0:00,2796.8
M030-MORGO,11/1/2023 0:00,283.4
M030-MORGO,11/1/2023 0:00,450
M030-MORGO,11/1/2023 0:00,4558.32
Y002-YNGTC,11/1/2023 0:00,366.2
Y002-YNGTC,11/1/2023 0:00,376.85
F022-F&D,11/2/2023 0:00,1038.2
L005-LBGSY,11/2/2023 0:00,1669.92
M029-MHF,11/2/2023 0:00,144.9
M030-MORGO,11/2/2023 0:00,641.52
M030-MORGO,11/2/2023 0:00,14600.4
M030-MORGO,11/2/2023 0:00,1979.25
M030-MORGO,11/2/2023 0:00,360
M045-MILLE,11/2/2023 0:00,792.75
M046-METCO,11/2/2023 0:00,195
S046-SPOC,11/2/2023 0:00,1579.41
C006-C&DTE,11/3/2023 0:00,3809.2
C006-C&DTE,11/3/2023 0:00,149.1
C006-C&DTE,11/3/2023 0:00,537
F022-F&D,11/3/2023 0:00,150
H005-HAMES,11/3/2023 0:00,1090.25
S046-SPOC,11/3/2023 0:00,341.5
A045-AFS,11/6/2023 0:00,99007.4
C006-C&DTE,11/6/2023 0:00,3214.1
H026-HUSSM,11/6/2023 0:00,1123.4
L005-LBGSY,11/6/2023 0:00,3676.76
M026-MIURA,11/6/2023 0:00,568.4
M026-MIURA,11/6/2023 0:00,1822.4
M030-MORGO,11/6/2023 0:00,749.45
M046-METCO,11/6/2023 0:00,1600
Y002-YNGTC,11/6/2023 0:00,0
C006-C&DTE,11/7/2023 0:00,737.1
C006-C&DTE,11/7/2023 0:00,0
D002-DCRAF,11/7/2023 0:00,383.15
F022-F&D,11/7/2023 0:00,900
H030-HARCO,11/7/2023 0:00,328.49
L005-LBGSY,11/7/2023 0:00,960
M030-MORGO,11/7/2023 0:00,564
M030-MORGO,11/7/2023 0:00,0
M030-MORGO,11/7/2023 0:00,545.4
M030-MORGO,11/7/2023 0:00,17.73
S002-SREIL,11/7/2023 0:00,0
S046-SPOC,11/7/2023 0:00,430.4
U002-UENRT,11/7/2023 0:00,10400
V004-VIBRO,11/7/2023 0:00,1640
M026-MIURA,11/8/2023 0:00,2103.6
